bedrooms,bathrooms,sqft_living,sqft_lot,yr_built,zipcode,lat,long,price
4,2.25,2190,6800,1969,98011,47.7367,-122.195,411800
5,3.5,3990,42436,2002,98027,47.461,-122,668000
3,2.5,2340,3630,1998,98122,47.6059,-122.307,618000
4,2,2460,5921,1948,98002,47.308,-122.209,247500
5,3,2080,6150,1950,98116,47.5707,-122.394,345000
3,2,1700,8400,1927,98033,47.6825,-122.19,616300
3,1.5,1330,6768,1952,98155,47.7366,-122.319,348000
3,2.5,1630,10762,1994,98011,47.7508,-122.175,425000
5,2.75,2920,11880,1968,98027,47.5133,-122.031,850000
5,2.75,2830,6137,2010,98074,47.5932,-122.058,820000
4,2.25,3190,52953,1980,98075,47.5933,-122.075,832000
3,1.75,1490,3840,1984,98033,47.6916,-122.214,835000
3,2.5,1630,3425,1999,98059,47.4913,-122.154,350000
4,2.5,2280,4096,2003,98056,47.4834,-122.182,349000
6,3.75,3010,4360,2014,98103,47.6873,-122.333,1130000
3,2.5,1590,3480,2004,98056,47.4805,-122.178,320000
3,1,1250,7210,1968,98031,47.4169,-122.168,150000
3,1,1710,10190,1949,98168,47.506,-122.331,340000
4,4,3280,8448,2007,98075,47.5818,-121.973,785500
4,2.5,3362,8601,2004,98003,47.2592,-122.304,410500
3,2.5,2200,11000,1978,98008,47.5916,-122.112,580000
2,1.5,830,920,2005,98144,47.5998,-122.306,345000
3,2.25,2160,37000,1933,98052,47.7297,-122.139,550000
4,3,2580,7299,1998,98058,47.4646,-122.15,449500
3,1,2150,7007,1954,98177,47.7615,-122.362,300000
4,2.5,3510,28052,1988,98053,47.6671,-122.057,915000
4,3.75,3810,9916,1989,98040,47.5739,-122.234,1580000
4,2.75,2020,2750,1917,98122,47.6053,-122.291,599000
4,2.5,2120,10202,1960,98005,47.5858,-122.17,755000
3,1,1250,7157,1944,98125,47.7323,-122.304,400000
3,1,980,9115,1968,98198,47.3737,-122.312,133000
4,1.5,1250,8400,1951,98155,47.7505,-122.315,330000
4,1,1100,5000,1904,98055,47.4868,-122.204,330000
3,1.75,1330,9417,1936,98125,47.7231,-122.301,375000
4,2.75,2560,8956,1968,98034,47.7278,-122.177,485000
4,2.5,1850,11250,1981,98074,47.6264,-122.062,470000
4,3,2790,3600,1905,98119,47.6362,-122.363,1050000
4,1,1660,4704,1930,98115,47.6918,-122.32,548800
2,1,1080,2674,1919,98108,47.5595,-122.317,315000
3,2,3030,9374,1959,98136,47.5289,-122.391,590000
4,2.5,2380,12067,2002,98059,47.4873,-122.144,439950
3,1.75,2250,26337,1980,98092,47.3032,-122.123,325000
2,1,880,5111,1931,98115,47.6997,-122.314,400000
4,2.5,2770,10051,1987,98074,47.6288,-122.043,685000
3,2,1340,10200,1953,98133,47.7756,-122.351,339950
3,1.75,1660,8160,1951,98166,47.4608,-122.358,315000
3,2.5,1710,3795,2009,98053,47.6968,-122.024,411753
2,1.75,1620,4879,1924,98116,47.5703,-122.385,577000
3,1.75,1530,8829,1972,98006,47.545,-122.171,500000
3,2,1440,10111,1963,98001,47.345,-122.283,210000
4,1.75,2020,16120,1969,98010,47.3413,-122.048,640000
4,1.75,1870,8663,1949,98133,47.7366,-122.35,460000
2,1,620,4760,1941,98126,47.5286,-122.376,265000
5,5,5774,31675,1984,98003,47.3466,-122.323,740000
3,1,1240,6195,1948,98028,47.7681,-122.266,230000
3,1.75,1890,10661,1978,98038,47.3583,-122.056,315000
3,1.75,2410,51763,1981,98077,47.7429,-122.056,432000
3,2.5,1530,3984,1995,98029,47.569,-122.007,467000
5,3.75,2800,9900,1964,98023,47.319,-122.344,255000
3,1.75,1460,6360,1979,98106,47.5311,-122.353,316500
4,2,1580,6250,1977,98155,47.7659,-122.31,190000
3,2,1450,2400,1900,98107,47.6726,-122.381,490000
4,1.75,1990,23200,1976,98059,47.486,-122.129,378000
6,4,4470,17877,2013,98188,47.4514,-122.273,598800
5,3,1980,3868,1990,98118,47.5173,-122.275,333800
4,2.5,2920,9904,1990,98029,47.5759,-121.995,690000
4,1.75,1660,6200,1948,98108,47.56,-122.316,320000
4,3.5,3190,6000,1912,98144,47.5846,-122.29,1250000
3,1.5,1560,9600,1961,98033,47.6918,-122.163,335000
3,2.5,3050,33920,2004,98052,47.7034,-122.072,840000
4,2.75,3030,21780,1986,98166,47.4481,-122.338,608250
3,2.5,2260,4165,2005,98075,47.5922,-122.008,550000
3,1,1260,7920,1966,98003,47.3452,-122.308,240000
3,2.25,3370,11757,1980,98006,47.5573,-122.16,998000
3,1.75,1490,8000,1978,98030,47.3817,-122.166,275000
3,2.5,1570,9292,1977,98001,47.3386,-122.272,284200
4,3.75,4490,7623,1941,98112,47.6315,-122.29,1720000
4,3.75,4090,24825,1926,98102,47.6338,-122.319,2400000
5,2.5,4150,96574,1988,98053,47.6664,-122.045,930800
4,3,2900,10400,1959,98008,47.5854,-122.114,930000
4,1.5,1430,8775,1979,98023,47.3034,-122.383,215000
2,1.5,1008,26487,1943,98070,47.3853,-122.479,480000
2,1.75,1480,5120,1951,98116,47.558,-122.392,483945
3,1.75,1240,8050,1978,98074,47.6108,-122.044,347000
3,2,1370,9760,1979,98023,47.3009,-122.384,232500
4,2.25,1770,33132,1965,98058,47.4413,-122.151,390000
3,2.25,2160,15360,1965,98007,47.6232,-122.138,550000
4,2.5,2340,8971,1987,98029,47.5679,-122.011,590000
1,1,960,40946,1945,98014,47.6951,-121.864,420850
4,2.5,2280,8190,1983,98188,47.4414,-122.272,345000
3,2,1970,7000,1986,98038,47.3744,-122.043,429800
4,1.75,1530,17664,1968,98058,47.4549,-122.155,302000
4,1.5,1790,3952,1932,98103,47.689,-122.352,800000
3,2.5,1700,6000,1997,98092,47.2615,-122.221,250000
3,2,2660,4500,1922,98199,47.6391,-122.403,605000
3,1.75,1950,52256,1985,98042,47.3133,-122.078,412000
3,2,1340,5670,1994,98055,47.4498,-122.194,252000
3,1,1130,12500,1954,98118,47.5491,-122.268,375000
2,1.75,1950,2719,1919,98103,47.6513,-122.346,725000
5,3.5,3790,8200,2001,98056,47.4891,-122.19,471750
4,2.25,2020,85813,1995,98027,47.483,-122.026,490000
2,1,800,5100,1945,98117,47.6775,-122.388,439000
4,2,1770,8890,1949,98166,47.4589,-122.353,355000
1,0.75,940,87120,1944,98019,47.7182,-121.956,250000
4,2.25,2260,16188,1984,98006,47.5637,-122.112,780000
2,1,890,3271,1918,98116,47.5631,-122.381,409000
2,1,860,3880,1916,98117,47.6862,-122.391,420000
1,0.75,680,9600,1947,98115,47.6964,-122.306,200000
2,1.5,2130,35679,1963,98033,47.6638,-122.171,830000
3,2.5,2390,4555,2006,98074,47.6199,-122.025,695000
4,2.75,3488,9614,1998,98074,47.6055,-122.013,815000
3,1.75,1260,6223,1983,98042,47.3574,-122.158,210000
3,1.75,2940,6000,1957,98177,47.7235,-122.369,635000
4,2.5,2440,7322,1991,98056,47.5357,-122.179,562500
4,2.5,2600,11951,1988,98023,47.3053,-122.34,402500
3,2,2080,7020,1951,98115,47.6768,-122.285,555000
3,1,1990,7173,1972,98034,47.7116,-122.213,310000
4,2.5,2840,18001,1994,98019,47.7359,-121.962,500000
6,3,2630,8800,1959,98125,47.7166,-122.293,430000
3,4.25,2820,7200,1930,98112,47.6298,-122.29,1600000
4,1,1560,4080,1923,98103,47.6711,-122.331,627500
4,2.5,2330,7050,1998,98178,47.5001,-122.231,335000
4,2.25,3320,20100,1981,98006,47.5566,-122.153,962000
3,1.75,1730,14270,1959,98065,47.5318,-121.833,299000
4,2.5,3110,5868,2001,98042,47.3781,-122.126,399950
3,1,1230,9660,1968,98053,47.6829,-122.06,322000
2,1.5,950,4625,1949,98103,47.6912,-122.34,430000
3,1.75,1890,13860,1966,98042,47.4156,-122.149,307000
3,1.5,1010,5000,1943,98178,47.4925,-122.278,194000
3,1,1010,8581,1920,98002,47.3043,-122.216,180000
4,2.25,2340,13383,1983,98074,47.6211,-122.037,465000
4,2.5,2460,9296,1978,98007,47.6125,-122.152,722500
2,1,1010,3400,1921,98103,47.6711,-122.329,470450
3,2.5,1650,6000,1990,98030,47.36,-122.194,280000
4,2,1440,6702,1966,98002,47.3056,-122.217,176250
5,1,1710,9100,1926,98126,47.5379,-122.378,560000
3,2.5,2760,11287,1991,98028,47.739,-122.264,830000
2,1,1350,10096,1952,98045,47.4967,-121.778,276900
3,1.75,1660,4800,1906,98112,47.6296,-122.308,625000
4,2.5,2960,4760,1900,98102,47.6367,-122.318,1020000
1,1,1090,8750,1924,98118,47.54,-122.269,463500
3,2.5,3110,9015,1990,98058,47.4369,-122.147,485000
3,2,1380,7476,1989,98001,47.3336,-122.272,272000
2,1,1290,3140,2008,98053,47.6971,-122.026,305000
3,2.5,1980,13964,1959,98040,47.571,-122.227,760000
2,1,870,6126,1938,98125,47.7024,-122.322,387500
4,2.5,2470,5015,2004,98038,47.3457,-122.041,352000
3,1.75,2140,40098,1950,98058,47.4296,-122.111,507000
3,1,770,9750,1941,98188,47.4509,-122.275,156000
3,3.25,1490,857,2001,98102,47.6357,-122.324,580000
4,2.5,2510,35020,1977,98075,47.5834,-122.003,630000
5,1.5,1950,9000,1964,98146,47.4882,-122.339,275000
5,4,3600,14720,1960,98034,47.7022,-122.227,835000
4,2.5,2380,7850,1995,98055,47.4356,-122.201,340000
2,1,720,6687,1942,98117,47.7001,-122.362,329350
3,3.5,4070,26000,1991,98033,47.659,-122.174,1480000
3,1,1250,150117,1975,98075,47.5956,-122.009,475000
3,2.25,2190,2416,2014,98117,47.6758,-122.38,719950
1,1,810,2451,1941,98126,47.5188,-122.376,235000
3,1.5,2440,5750,1939,98115,47.6991,-122.296,875000
4,1.75,1740,9150,1974,98188,47.4498,-122.28,380000
3,2.25,1480,97138,1984,98010,47.3317,-121.927,325000
4,2.5,2120,57050,1989,98072,47.7611,-122.128,475000
1,1,900,4368,1915,98022,47.2107,-121.99,152900
2,2,1190,7570,1939,98146,47.5113,-122.338,210000
4,1,1010,6000,1925,98136,47.5518,-122.383,350000
3,2.5,2100,17882,1985,98059,47.4754,-122.119,505000
4,2.25,2020,8424,1979,98034,47.7262,-122.233,464900
3,2,2520,5980,1957,98116,47.5767,-122.383,650000
2,2.75,1370,1140,2009,98133,47.7053,-122.342,369950
3,2.5,1530,2890,2001,98108,47.5434,-122.293,250000
3,2.5,1530,2890,2001,98108,47.5434,-122.293,320000
4,4.25,5040,16048,1950,98105,47.6702,-122.26,2530000
4,2.25,2530,24700,1974,98031,47.3939,-122.177,340000
2,1.5,1010,1968,1906,98107,47.6757,-122.385,440000
3,1,1200,7727,1959,98022,47.2021,-121.999,219950
4,3,2720,11740,1957,98040,47.5833,-122.242,940000
4,1.5,1850,6125,1945,98126,47.5352,-122.37,399950
3,2.75,2340,8828,1954,98112,47.632,-122.289,1570000
4,1.75,1860,9750,1969,98034,47.7097,-122.202,528000
4,1.75,1940,8990,1956,98034,47.7021,-122.241,545000
2,2,1680,6194,2004,98053,47.7136,-122.03,575000
4,2.75,1770,10184,1979,98023,47.3074,-122.385,235000
3,2.5,1790,6371,1998,98092,47.3291,-122.168,272000
4,1.75,1720,9600,1969,98059,47.4764,-122.155,380000
3,1,1280,6967,1949,98155,47.7512,-122.329,195000
3,2.5,1690,4988,2002,98038,47.3561,-122.015,297000
4,2.5,2190,7294,2003,98023,47.2923,-122.357,349000
2,1,710,5200,1942,98126,47.5376,-122.371,320000
4,1.5,1890,10707,1962,98148,47.428,-122.326,319990
2,2,1410,12282,1909,98024,47.5242,-121.926,439900
3,3.25,2210,3600,1995,98125,47.7031,-122.279,429000
3,2,1540,6250,1998,98038,47.3539,-122.025,272500
4,2,1350,7255,1959,98125,47.7287,-122.31,400000
5,2,1380,4300,1916,98103,47.6647,-122.337,462000
2,1,890,6095,1947,98115,47.6823,-122.298,510000
3,2.5,1900,3255,1988,98007,47.6075,-122.147,550000
3,1,1240,5200,1969,98042,47.3701,-122.079,150000
3,2.5,1730,8490,1969,98034,47.7187,-122.219,460000
4,2.5,2090,10306,1986,98074,47.6304,-122.051,632500
3,1.75,1650,11220,1969,98077,47.7567,-122.071,361000
3,2.25,1130,1221,2004,98117,47.6799,-122.375,437000
6,2.75,3240,5750,1950,98002,47.3054,-122.221,370000
4,2.5,3840,12151,1998,98075,47.5953,-121.986,884250
3,1,1200,9936,1969,98038,47.3609,-122.029,225000
2,1,870,5000,1949,98126,47.5186,-122.375,235000
6,3.5,2410,6000,1916,98136,47.54,-122.382,767500
3,1.75,1560,8078,1928,98040,47.5779,-122.246,1200000
3,2.5,2410,46609,1989,98053,47.6789,-122.048,715000
4,2.25,2300,7700,1959,98125,47.7137,-122.322,417000
3,1,1390,12145,1964,98042,47.4225,-122.15,199000
5,2.5,2920,5568,1906,98112,47.6265,-122.312,875000
4,1.5,1370,3708,1926,98117,47.6849,-122.363,545000
2,1,950,7692,1926,98168,47.4909,-122.298,192500
3,2.5,3090,7708,1999,98052,47.6868,-122.108,822500
4,2.5,2390,10000,1975,98040,47.5801,-122.229,800000
3,2.5,2070,4944,1930,98112,47.6256,-122.284,1250000
4,4.25,5770,21300,1980,98040,47.585,-122.222,3850000
3,2.5,1460,7936,1995,98038,47.3673,-122.017,295000
2,1.75,1510,4980,2006,98053,47.7191,-122.023,419000
5,3.25,5180,19606,1993,98006,47.555,-122.114,1200000
4,2.75,3430,13907,1995,98075,47.5879,-121.993,750000
4,1.5,1700,8400,1953,98177,47.7677,-122.359,502000
3,1.75,2640,8000,1960,98040,47.5826,-122.246,1030000
3,1,1200,15960,1945,98125,47.7163,-122.299,398500
2,1.5,1850,4945,1907,98126,47.5742,-122.379,700000
5,1.5,1510,9078,1959,98168,47.4852,-122.305,248000
4,2,2130,2800,1922,98103,47.6545,-122.333,800000
4,2.5,2640,8055,2004,98092,47.315,-122.193,383000
4,3,3000,4000,1913,98144,47.5744,-122.307,688000
3,2,1870,5455,1926,98125,47.7029,-122.297,521000
2,1,990,9223,1949,98125,47.72,-122.32,365000
3,2,2005,7000,1980,98122,47.6039,-122.298,491000
3,2.75,2030,7700,1965,98008,47.626,-122.112,643000
3,2.5,1500,7350,1979,98023,47.3025,-122.382,279000
4,1,1530,3900,1908,98107,47.6748,-122.379,583500
3,2.5,1990,3600,2004,98038,47.3841,-122.041,310000
3,1.75,1420,7650,1984,98056,47.4892,-122.182,310000
3,1,1400,13975,1956,98198,47.4195,-122.33,280000
4,2.5,1870,5692,2004,98058,47.4334,-122.148,272000
4,3,3040,36246,1923,98074,47.6093,-122.07,870000
3,2,1790,7259,1980,98058,47.4643,-122.171,307000
2,1.5,1590,4500,1946,98116,47.5831,-122.392,490000
3,2,2050,9396,1960,98155,47.7447,-122.328,399950
5,3.5,4220,26784,1958,98004,47.6003,-122.206,1640000
5,4.5,4030,13474,2000,98075,47.5812,-121.995,989000
4,1.75,1770,9011,1983,98042,47.3646,-122.076,264950
4,2.75,2100,7236,1979,98034,47.7267,-122.232,491500
3,2.25,2120,15003,1984,98059,47.4745,-122.12,345000
4,1.75,2600,18042,1969,98092,47.2969,-122.189,339900
3,3,2400,4000,1905,98102,47.6288,-122.321,852000
5,3.5,3180,40946,1968,98075,47.5833,-122.073,585000
4,2,2790,8793,1977,98006,47.5509,-122.16,723000
3,2.25,2080,70567,1990,98072,47.7221,-122.124,594000
2,1.5,1370,4102,1987,98033,47.6943,-122.184,405000
4,2.5,2790,74495,1997,98053,47.6628,-122.056,725500
2,1,1740,5719,1955,98103,47.6729,-122.335,800000
3,3.75,6400,76665,1966,98177,47.7313,-122.37,1330000
3,2.5,1800,8518,1996,98030,47.3643,-122.185,180500
3,2.5,1800,8518,1996,98030,47.3643,-122.185,325000
3,1.75,1190,7280,1968,98092,47.3151,-122.19,235000
2,1,860,8308,1948,98146,47.5075,-122.377,330000
3,2,2460,6600,1952,98136,47.5215,-122.383,678500
4,2.5,1980,6660,1974,98034,47.7158,-122.167,463000
2,1,670,4640,1943,98106,47.53,-122.351,250000
3,2,1410,4800,1927,98118,47.5597,-122.267,655000
4,2.25,1860,7000,1979,98023,47.3127,-122.339,239900
3,1,980,9135,1955,98001,47.3496,-122.289,185000
4,2.25,3040,5000,1926,98105,47.6565,-122.278,1740000
3,2.25,1810,11800,1977,98178,47.4997,-122.231,251700
4,2,1560,8250,1964,98177,47.7565,-122.358,400000
4,1.75,2100,7960,1955,98004,47.6079,-122.195,735000
5,2,2500,15250,1942,98008,47.5883,-122.111,1700000
2,1,520,22334,1951,98168,47.4799,-122.296,82500
4,4,3010,7221,2004,98075,47.5833,-121.97,765000
4,1.75,2140,8162,1968,98023,47.3096,-122.377,292500
3,2.25,2390,7000,1970,98058,47.4568,-122.169,270000
2,1,1510,6807,1939,98133,47.711,-122.353,415000
4,1.75,2210,19025,1952,98004,47.5927,-122.203,950000
3,2.75,2170,8396,1995,98038,47.3812,-122.023,353000
3,2.5,1790,2375,2007,98107,47.6726,-122.38,670950
3,1.75,1390,8700,1912,98055,47.4725,-122.202,280950
3,1.75,1850,7735,1983,98027,47.5608,-122.082,585000
2,1.5,1480,43645,1974,98027,47.5484,-122.045,525000
3,1.75,1850,8823,1973,98008,47.6379,-122.112,605000
4,3.5,3350,3752,2007,98117,47.6782,-122.365,1010000
3,1,1040,8410,1942,98188,47.453,-122.289,245990
4,2.25,2810,12607,1985,98058,47.4585,-122.13,535000
1,1.5,1010,5750,1911,98136,47.5411,-122.392,410000
3,2.5,2250,7752,1988,98011,47.7489,-122.185,550000
3,1.75,1800,8000,1972,98008,47.6357,-122.119,665000
3,1,2400,17239,1940,98028,47.75,-122.245,455000
4,1,1780,4000,1922,98103,47.6624,-122.354,440000
3,2.25,2120,14915,1979,98001,47.3524,-122.285,332000
3,2.5,1860,6607,1989,98023,47.2891,-122.351,280000
3,3.5,1460,1021,2006,98122,47.6169,-122.309,570000
3,1,1230,10350,1957,98055,47.428,-122.199,250000
2,1,1088,8453,1952,98001,47.2685,-122.231,238000
3,1,800,5760,1949,98155,47.7505,-122.317,265000
3,1,1190,10350,1959,98028,47.7428,-122.244,306000
5,2.75,1940,4182,2002,98056,47.4911,-122.17,345000
4,2.5,3300,10764,1971,98177,47.7119,-122.365,765000
4,2.5,2590,11018,1998,98092,47.2634,-122.211,346300
3,2,2080,11375,2002,98022,47.214,-121.993,342500
4,2.25,2680,5439,2000,98011,47.7534,-122.218,501000
3,2.5,1670,8364,1990,98042,47.369,-122.084,270000
3,1,1830,4400,1930,98122,47.6052,-122.3,638000
3,1.75,1400,2003,1908,98119,47.6508,-122.368,460000
4,1.75,2770,8521,1953,98004,47.6255,-122.199,760000
3,2.5,3630,11019,1972,98040,47.561,-122.226,1090000
3,1,1040,8128,1983,98019,47.7425,-121.981,234000
3,2.75,2690,8890,1975,98006,47.5487,-122.197,1650000
5,2,2020,5000,1938,98117,47.6949,-122.37,488000
5,2.5,2450,20805,1963,98004,47.6275,-122.227,1550000
4,3,2030,12675,1982,98177,47.7689,-122.379,499000
3,1,1450,6776,1952,98178,47.5056,-122.244,150000
4,2.5,2400,7270,1993,98003,47.2697,-122.312,333000
4,2.75,2870,8625,1959,98155,47.7425,-122.289,700000
4,1,1340,22500,1926,98168,47.489,-122.316,275000
3,2.5,1680,11312,1959,98146,47.5051,-122.344,330000
4,2,1850,8827,1969,98155,47.7406,-122.313,360000
3,1,1220,8040,1965,98125,47.7133,-122.308,467000
3,2.5,2320,57063,1979,98074,47.6163,-122.056,568000
5,2.25,3220,9603,1972,98052,47.6474,-122.11,605000
4,2.75,3190,9023,2005,98075,47.5898,-121.989,750000
3,2.75,3530,69834,1994,98053,47.6377,-121.995,760000
3,1.75,2050,10519,1979,98058,47.4257,-122.146,265000
3,1.75,1720,12540,1956,98006,47.5699,-122.177,490000
4,2.5,2850,4650,2004,98038,47.3552,-122.026,360000
4,2.25,2270,12000,1976,98023,47.3287,-122.353,311750
3,2.25,1880,12473,1958,98028,47.7623,-122.256,399000
4,2.5,2770,9751,1989,98042,47.3739,-122.126,347000
4,3.75,4490,34982,1998,98005,47.6406,-122.156,1680000
4,2.5,3110,6479,2005,98065,47.5408,-121.861,585000
4,2.5,2360,7475,1992,98031,47.4052,-122.17,340000
3,2.5,2180,5496,1994,98029,47.5723,-122.007,612000
2,1.75,1910,3376,1980,98038,47.3733,-122.057,230000
4,2.5,2260,7753,1989,98029,47.5752,-121.995,604000
3,1.75,1770,8868,1959,98002,47.3188,-122.212,250000
3,2,1460,7930,1989,98038,47.359,-122.049,258500
4,2.75,2080,5000,1940,98199,47.6422,-122.403,783000
5,2.25,2960,7680,1958,98199,47.6456,-122.389,1050000
4,2.5,3220,4031,2002,98033,47.688,-122.163,760000
3,1,1140,5000,1960,98106,47.5535,-122.362,276000
4,2,1660,12377,1966,98008,47.6231,-122.102,550000
4,1,1430,6240,1953,98125,47.7272,-122.311,398000
3,3,1820,4300,1914,98107,47.6711,-122.364,775000
4,3,3540,10202,1988,98006,47.5471,-122.155,1030000
4,1,1620,6000,1905,98055,47.4763,-122.206,327000
4,2.75,3100,14568,1995,98019,47.7302,-121.974,564500
4,1.75,1500,6820,1905,98117,47.6794,-122.37,782000
4,2.5,2820,5510,2005,98038,47.3477,-122.024,398000
3,1.75,1850,10920,1915,98034,47.7244,-122.222,257000
4,2,1570,9415,1984,98092,47.3168,-122.174,235000
4,2.75,2300,37533,1979,98070,47.3714,-122.431,453000
2,1,920,9000,1954,98033,47.6831,-122.189,535000
3,2.5,1600,7000,1993,98038,47.3534,-122.057,275000
3,2.5,2630,10047,1996,98027,47.5515,-122.083,665000
4,2.75,3020,13530,1977,98052,47.6299,-122.099,670000
3,1.75,1490,10757,1966,98034,47.72,-122.229,465000
3,1.5,1160,5200,1970,98042,47.364,-122.094,210000
4,2.5,2040,4443,2001,98092,47.3182,-122.189,265000
2,2.5,1550,2657,1987,98033,47.7034,-122.188,426000
4,2.25,1990,7610,1966,98008,47.6236,-122.103,529219
3,2.25,1900,46609,1969,98072,47.7529,-122.116,600000
5,3.5,3840,8279,2001,98074,47.6039,-122.059,875000
4,3,2400,7680,1956,98199,47.6466,-122.389,608000
3,1,1660,21514,1973,98022,47.2159,-121.964,220000
4,5,6055,21630,1996,98006,47.5524,-122.112,1760000
3,2,2030,17120,1966,98092,47.2953,-122.185,295450
2,1,840,5087,1925,98118,47.5557,-122.278,315000
4,2,1450,8175,1967,98031,47.3933,-122.195,205000
3,1.5,1460,9908,1952,98148,47.4275,-122.331,310000
5,1,2010,5210,1927,98119,47.6501,-122.37,1000000
4,2.5,2910,7631,2006,98038,47.3552,-122.001,525000
4,1.75,1880,8800,1960,98168,47.5137,-122.333,284000
3,1.75,2170,26460,1986,98074,47.6147,-122.045,510000
2,1,1260,4377,1947,98103,47.6988,-122.354,405000
3,2.5,1970,9153,2007,98028,47.7698,-122.268,509950
4,2.25,2090,45738,1987,98053,47.6876,-122.049,600000
4,3.75,3450,4940,2006,98103,47.692,-122.338,990000
3,1.5,1130,7200,1954,98178,47.5041,-122.253,280005
3,1.75,2600,7668,1968,98010,47.3402,-122.046,700000
3,1,1030,7620,1953,98126,47.5281,-122.375,330000
2,1,1700,6718,1956,98198,47.4131,-122.331,340000
2,2.5,1480,2167,2007,98052,47.6658,-122.132,468000
4,2.5,4250,19387,1972,98040,47.5578,-122.212,1340000
3,1.75,1600,20873,1955,98006,47.5632,-122.182,515000
4,2,1870,8750,1977,98022,47.1985,-122.001,245000
3,2.5,1440,7741,1983,98031,47.4042,-122.194,265000
3,2.5,2720,11937,1990,98031,47.4185,-122.212,372400
3,1.5,1240,8410,1948,98155,47.753,-122.328,390000
3,1,1020,6120,1967,98002,47.278,-122.205,208000
2,0.5,1180,7750,1945,98155,47.769,-122.316,273000
5,3.5,3080,7759,2003,98019,47.7454,-121.977,455000
4,2.5,1750,6397,1988,98023,47.3082,-122.358,270000
4,2.25,2530,8736,1958,98008,47.6049,-122.126,618000
3,2.5,1580,8541,1990,98001,47.3334,-122.289,213550
5,1.75,2340,9148,1957,98198,47.4232,-122.324,210000
5,4,6300,16065,2004,98004,47.5922,-122.207,2750000
4,2.75,2400,3844,1974,98133,47.7027,-122.347,403500
3,1.5,1300,7600,1963,98022,47.2083,-122.005,235000
3,2,1760,7147,1936,98055,47.4799,-122.232,287500
4,1.5,1520,5910,1946,98115,47.6904,-122.295,546800
3,1.75,1070,8100,1957,98002,47.2853,-122.22,183000
3,2,2560,216777,1986,98092,47.295,-122.086,560000
3,1,1280,6726,1958,98144,47.5724,-122.301,299500
4,2.25,1660,7350,1965,98008,47.6263,-122.124,610000
3,1.5,1860,7963,1963,98188,47.4513,-122.268,288350
2,1,950,4500,1926,98103,47.6562,-122.354,500000
4,2.75,2140,4000,1951,98115,47.6792,-122.287,625000
2,1.5,1480,1349,2007,98136,47.5439,-122.386,418000
3,3,2260,1825,2002,98122,47.6108,-122.308,660000
4,2.5,2300,6158,1999,98115,47.6943,-122.299,775000
3,2.75,1650,7272,1972,98034,47.7232,-122.174,429500
3,2,1990,3000,1908,98112,47.6272,-122.29,569000
4,2,1960,7560,1978,98031,47.4081,-122.178,250000
3,1.5,1310,10491,1969,98042,47.3682,-122.148,225000
4,2.75,2450,15002,1974,98166,47.4268,-122.343,530000
3,1,910,8658,1955,98155,47.7586,-122.303,306000
3,1.75,1580,9719,1962,98056,47.5396,-122.18,517100
3,1.75,1780,9689,1976,98072,47.7628,-122.163,354950
3,1.5,1040,1824,1925,98115,47.6793,-122.3,348000
4,2.5,2340,41600,1977,98077,47.7466,-122.077,522250
3,2.5,1720,8755,1983,98023,47.3186,-122.391,275000
3,1.5,1600,10440,1954,98125,47.7109,-122.311,390000
